1,40,25,2024-05-17,1,2,Inspirujący,Brak interakcji,nie,Facere modi similique consequatur nostrum facilis. Provident ab et consequatur error. Consequatur repudiandae neque sunt.
2,54,70,,,,,,,
3,38,120,,,,,,,
4,27,159,,,,,,,
5,13,17,,,,,,,
6,100,75,,,,,,,
7,19,44,2024-04-02,3,1,Bardzo pomocny,Mało praktycznych przykładów,tak,"At velit et architecto suscipit. Amet asperiores dolorum. Deleniti tempora quasi sit tempore.
Dolor voluptates mollitia commodi quibusdam. Cum doloribus ullam asperiores accusantium."
8,135,142,,,,,,,
9,33,163,,,,,,,
10,195,134,2023-06-14,1,4,,Nieprzydatny materiał,nie wiem,Alias recusandae numquam dolores necessitatibus. Eum officia quo qui velit eaque consequatur. In laudantium officia eos labore.
11,26,76,2022-12-28,1,2,Inspirujący,Zbyt długi,nie,Nobis nulla quaerat nobis voluptatum nihil quibusdam. Architecto corporis minus nemo incidunt necessitatibus nam. Expedita incidunt minima veritatis in et sapiente.
12,138,41,2023-01-19,1,1,Profesjonalny prowadzący,Niejasne wyjaśnienia,nie wiem,"Nesciunt itaque odio quo repellat quod similique cupiditate. Dolorum ea quo cumque.
Consectetur accusantium ipsam. Tempora possimus libero maiores libero."
13,89,170,,,,,,,
14,33,199,,,,,,,
15,109,89,,,,,,,
16,16,125,2024-07-28,2,1,Dobrze przekazana wiedza,Zbyt długi,nie,"Vel dolores necessitatibus expedita velit ad nemo. Possimus labore quam repudiandae sed. Necessitatibus porro excepturi id consectetur.
Officiis mollitia repellat. Minima est enim iure numquam."
17,91,105,2023-03-30,1,5,Inspirujący,Zbyt długi,nie,"Quas debitis quaerat officia culpa. Nostrum nostrum ratione facilis natus.
Porro quidem dolore voluptate voluptates laboriosam doloremque. Reiciendis animi natus corporis recusandae quod nulla."
18,159,194,2023-11-04,5,1,Wartościowy materiał,Zbyt ogólny,tak,Amet consequatur ullam nisi. Fuga itaque mollitia error sunt ratione aliquam adipisci. Nisi aut aspernatur nulla perferendis tenetur.
19,46,123,2023-09-19,4,3,,Mało praktycznych przykładów,nie,"Odio maiores impedit dignissimos error. Earum dignissimos ad autem suscipit.
Sapiente earum laborum impedit deleniti laboriosam. Ratione dolores facilis qui nulla nemo sed."
20,194,35,,,,,,,
21,176,118,,,,,,,
22,17,183,2024-07-28,1,1,Wartościowy materiał,Zbyt ogólny,nie wiem,Distinctio recusandae quaerat reprehenderit quam neque cum. Ad facere dolore placeat minima. Assumenda ex eum dolorum placeat.
23,166,80,,,,,,,
24,34,190,,,,,,,
25,56,165,,,,,,,
26,113,10,,,,,,,
27,114,63,,,,,,,
28,151,184,,,,,,,
29,130,115,,,,,,,
30,82,125,2023-10-29,2,1,Świetnie zorganizowany,Zbyt długi,nie wiem,Vero ducimus vitae sapiente deserunt nobis. Corrupti quasi ullam itaque sequi illum sequi. Iusto minus tenetur rem ea.
31,33,15,2023-05-03,1,5,Profesjonalny prowadzący,Zbyt ogólny,nie,"Aliquam nostrum ratione dolore nobis iste. Nesciunt maxime exercitationem repellat illum quod corporis dolores.
Atque explicabo beatae commodi consequuntur. Velit facilis expedita provident."
32,136,70,2024-10-03,1,3,Profesjonalny prowadzący,,tak,Doloremque eligendi occaecati provident totam recusandae labore hic. Mollitia a dicta dolorem distinctio deserunt.
33,177,164,2024-08-11,1,3,Wartościowy materiał,,nie wiem,Qui quam eius itaque. A veritatis eveniet soluta quod eius voluptatem. Sed assumenda aliquid nesciunt eligendi praesentium.
34,56,185,2024-07-10,5,1,Świetnie zorganizowany,Słaba organizacja,nie wiem,Cumque illo temporibus recusandae. Totam iure nostrum qui natus. Reprehenderit voluptatibus non dolorem. Necessitatibus fugit recusandae esse.
35,94,157,2024-12-05,1,3,Świetnie zorganizowany,Zbyt ogólny,tak,Qui ipsa totam odio esse voluptatum nesciunt consectetur. Similique veritatis culpa enim iure illum. Deserunt quos fugiat debitis.
36,119,164,2024-07-19,4,4,Praktyczne przykłady,Mało praktycznych przykładów,nie wiem,Nesciunt commodi neque ut itaque. Adipisci asperiores illum voluptas nesciunt necessitatibus. Consequatur cumque distinctio vel quas eligendi repellendus.
37,64,135,,,,,,,
38,179,14,2022-12-25,2,3,Bardzo pomocny,Brak interakcji,tak,"Saepe non deserunt sunt nihil laborum. Tempora qui labore optio explicabo accusamus.
A est consequatur. Molestias repudiandae fugit perferendis. Sed dignissimos optio impedit modi ipsam iste."
39,192,117,2023-06-14,4,1,Bardzo pomocny,Brak interakcji,tak,"Nemo vel nam consequuntur corporis laborum deserunt. Nulla ad amet expedita. Dignissimos ad cum maiores vitae exercitationem.
Dolorum porro debitis earum soluta mollitia dolorem labore."
40,190,83,2023-06-23,3,5,Inspirujący,Słaba organizacja,nie wiem,Delectus iusto aliquam earum incidunt molestias. Saepe quisquam quaerat sint tempore est necessitatibus rem.
41,129,56,,,,,,,
42,153,160,2024-07-12,1,5,Świetnie zorganizowany,Słaba organizacja,nie wiem,Quibusdam ex ipsa voluptatum consequuntur consequuntur. Ad reprehenderit enim at architecto blanditiis. Reprehenderit maiores delectus ipsa dicta.
43,178,7,2023-08-05,1,2,Świetnie zorganizowany,Niejasne wyjaśnienia,nie,Repudiandae minus aliquid non possimus sequi. Quasi perspiciatis eaque dicta odio. Aut fuga deserunt ipsum nobis eligendi omnis molestias.
44,133,196,2024-04-08,5,5,,Słaba organizacja,nie,Non unde fugiat sunt. Distinctio pariatur sed modi eligendi magnam. Aut optio voluptatem. Ipsum cumque quasi ratione illo exercitationem alias.
45,94,75,2024-10-23,1,3,Bardzo pomocny,Niejasne wyjaśnienia,tak,"Similique quae unde possimus quidem rerum vero. Quaerat sunt eaque quas et. Reprehenderit vitae excepturi porro labore ipsa possimus nesciunt.
Voluptates dicta libero. Minima aliquid eum vero illum."
46,99,70,,,,,,,
47,75,118,,,,,,,
48,118,182,2023-08-30,2,3,,Mało praktycznych przykładów,nie,Laboriosam autem animi sed sed explicabo. Perspiciatis blanditiis dolores velit quod impedit possimus. A consequatur minus totam consequuntur sint esse vel.
49,97,97,2023-12-13,2,2,Wartościowy materiał,Nieprzydatny materiał,nie wiem,Voluptates perferendis molestiae fugiat culpa doloremque. A facere enim aliquam alias laudantium magnam dignissimos. Eum harum dolore consequuntur. Doloremque quasi ratione odio corporis.
50,182,163,2024-03-09,1,4,Praktyczne przykłady,Zbyt długi,nie,Aperiam quo voluptates accusantium temporibus fuga. Magni nisi similique dolorem saepe sapiente enim porro.
51,184,41,2023-09-25,1,1,Praktyczne przykłady,Zbyt ogólny,tak,Repudiandae expedita ipsa hic dignissimos quam explicabo. Accusantium recusandae vel fuga. Explicabo nisi quae sed architecto iure at. Incidunt voluptatum labore tempore necessitatibus repellat.
52,67,42,,,,,,,
53,121,127,,,,,,,
54,171,100,2024-05-26,1,2,Dobrze przekazana wiedza,Zbyt ogólny,nie wiem,Suscipit distinctio quisquam alias doloremque cupiditate reprehenderit. Doloribus a dolor consequatur. Vitae non repudiandae natus consequatur.
55,165,56,2024-07-26,2,3,Inspirujący,Zbyt długi,nie wiem,Ducimus vitae dolorem expedita explicabo laboriosam. Reiciendis facere quidem esse qui.
56,1,86,,,,,,,
57,94,32,2023-07-15,5,2,Świetnie zorganizowany,,nie wiem,Quas beatae sequi adipisci placeat cumque et libero. Et aspernatur dolore suscipit saepe consectetur fuga. Officiis non aut numquam et minus modi.
58,120,5,,,,,,,
59,146,85,2023-11-27,1,2,Bardzo pomocny,Mało praktycznych przykładów,nie wiem,Laborum dolores sapiente architecto incidunt. Suscipit veniam modi nemo. Nesciunt sed minus velit velit deleniti. Aliquam esse delectus.
60,50,93,2023-06-05,4,3,Bardzo pomocny,Brak interakcji,nie,Repellendus debitis expedita. Cupiditate et quae suscipit optio fuga maiores.
61,108,156,,,,,,,
62,156,90,2023-05-02,4,2,Profesjonalny prowadzący,Zbyt ogólny,nie wiem,"Ipsam deleniti quia similique cum atque. Accusamus assumenda explicabo hic fuga ut. Facere delectus nesciunt voluptatem.
Cum quae repudiandae deserunt magni modi officia."
63,60,65,,,,,,,
64,44,121,,,,,,,
65,167,44,,,,,,,
66,101,54,2023-07-04,5,2,Bardzo pomocny,Zbyt długi,nie wiem,Soluta aspernatur voluptate asperiores. Eaque delectus inventore laborum. Labore consequatur corporis cumque corrupti eaque.
67,85,193,,,,,,,
68,172,183,2024-05-23,5,2,Profesjonalny prowadzący,Zbyt długi,nie wiem,"Ipsam at beatae doloremque ab distinctio. Possimus quae numquam consequuntur aperiam.
Animi dignissimos laborum perspiciatis doloribus nam. Eaque minus dicta atque a."
69,91,143,,,,,,,
70,172,100,,,,,,,
71,172,144,2023-11-28,5,5,Bardzo pomocny,Zbyt długi,nie,Dolores ex minus molestiae. Sequi error libero atque aperiam itaque a aut. Eligendi labore ad at vitae accusamus deleniti aliquam. Blanditiis quidem alias rerum nam illo ea minima.
72,90,57,,,,,,,
73,74,110,2024-07-11,1,2,Bardzo pomocny,Zbyt długi,nie wiem,"Ullam iste pariatur. Itaque voluptatum itaque deleniti.
Rem ipsum assumenda dolores quae nisi. Et expedita saepe ut impedit."
74,101,13,2023-03-31,4,1,Inspirujący,Słaba organizacja,nie wiem,Consequatur commodi natus laudantium asperiores reiciendis et. Enim ullam soluta itaque praesentium voluptas. Numquam aperiam eos perferendis. Maxime rerum velit placeat expedita provident quae.
75,18,82,,,,,,,
76,56,143,,,,,,,
77,34,175,2023-01-12,1,4,Dobrze przekazana wiedza,Brak interakcji,nie wiem,"Maiores ducimus pariatur consequuntur rem iure ipsum possimus.
Alias quibusdam officia temporibus modi voluptates iste eos. Quaerat natus libero facilis quam."
78,138,133,,,,,,,
79,198,41,,,,,,,
80,167,162,2023-12-09,3,5,Bardzo pomocny,Zbyt ogólny,nie wiem,"Dicta consequatur labore optio.
Nisi et numquam delectus. Quaerat velit possimus ab.
Possimus ipsam nesciunt dolorum dolores facere. Commodi dicta ad ipsum esse temporibus eius."
81,119,157,,,,,,,
82,173,166,2023-10-05,2,4,,Nieprzydatny materiał,nie wiem,Recusandae repellat unde odit delectus. Quas occaecati beatae a. Aliquam veniam incidunt corporis exercitationem. Saepe distinctio commodi perferendis vitae.
83,79,167,,,,,,,
84,110,135,,,,,,,
85,75,191,2023-02-22,3,4,Profesjonalny prowadzący,Słaba organizacja,tak,Ducimus voluptate sed ipsam omnis voluptatum aspernatur accusamus. Quibusdam dignissimos maxime ullam delectus maxime. Facilis ex nostrum architecto assumenda.
86,67,26,,,,,,,
87,164,142,,,,,,,
88,109,167,2024-09-14,3,4,Praktyczne przykłady,Zbyt długi,nie wiem,"Ducimus quo commodi consequatur quaerat fuga blanditiis.
Harum odio possimus a consectetur quas distinctio. Nihil excepturi similique inventore mollitia."
89,34,69,,,,,,,
90,150,22,2023-09-27,4,2,Bardzo pomocny,Słaba organizacja,nie,Eos error vero iure numquam ut sed. Quo rerum temporibus architecto neque.
91,14,125,,,,,,,
92,140,139,,,,,,,
93,175,56,2023-01-18,5,4,Praktyczne przykłady,,tak,"Optio placeat error labore.
Odit quas harum dolor. Aut quasi iste accusamus. Vel perferendis voluptate reiciendis debitis labore error."
94,177,101,,,,,,,
95,141,42,,,,,,,
96,10,25,,,,,,,
97,43,33,,,,,,,
98,55,53,,,,,,,
99,100,1,,,,,,,
100,32,66,,,,,,,
101,123,59,,,,,,,
102,27,43,,,,,,,
103,188,199,,,,,,,
104,182,155,,,,,,,
105,183,122,2024-12-14,1,5,Praktyczne przykłady,,tak,"Quis aliquam totam eum animi ullam consequatur.
Laborum tempore enim laudantium. Ratione illo qui ab consectetur."
106,81,127,2023-09-18,5,5,Świetnie zorganizowany,Brak interakcji,tak,"Quasi culpa ipsum cumque repudiandae. Aperiam a magni deserunt eaque recusandae quia. Ipsa nostrum aliquid dolores.
Temporibus nulla animi velit nemo quos excepturi."
107,112,87,,,,,,,
108,98,37,,,,,,,
109,61,174,2024-10-05,3,5,Wartościowy materiał,Niejasne wyjaśnienia,tak,Inventore numquam autem iusto eos. Voluptate cum qui. Adipisci omnis nobis provident sed voluptates ut pariatur.
110,149,199,,,,,,,
111,3,77,,,,,,,
112,148,168,2024-08-30,4,2,Profesjonalny prowadzący,Brak interakcji,nie,In quibusdam fugiat facere commodi. Esse excepturi sapiente sunt pariatur. Blanditiis eius rerum expedita quisquam error distinctio.
113,195,97,,,,,,,
114,36,130,2023-10-06,1,4,Świetnie zorganizowany,Zbyt długi,nie,Aliquid reprehenderit voluptatum possimus. Dolorum numquam repudiandae repellat hic. Ipsam occaecati tempore expedita. Quod aspernatur repellat cupiditate.
115,151,31,2023-01-23,2,3,Praktyczne przykłady,,nie wiem,Iure quae rem iste officia. Expedita deserunt qui exercitationem.
116,63,179,,,,,,,
117,15,90,,,,,,,
118,62,182,2023-03-25,2,1,Wartościowy materiał,Słaba organizacja,nie,"Reprehenderit deserunt dolore consequatur error tenetur.
Quo assumenda quidem consequatur at. Pariatur aliquam eveniet inventore."
119,25,186,,,,,,,
120,117,65,2023-10-24,3,2,Świetnie zorganizowany,Niejasne wyjaśnienia,tak,Expedita corporis architecto aliquid reiciendis eos. Quisquam officia deleniti ipsum sint saepe. Assumenda ea adipisci provident.
121,196,183,2023-12-17,4,2,Bardzo pomocny,,nie,Odio ipsa illum ea quidem debitis. Quibusdam veniam voluptas. Iste rerum ipsa quaerat aliquam impedit itaque. Architecto vero beatae.
122,156,34,2024-01-24,4,1,Inspirujący,Mało praktycznych przykładów,nie wiem,"Assumenda voluptas sequi vero ea vero.
Possimus veniam labore assumenda laborum animi ullam. Dolorem accusamus minus veritatis quam doloremque."
123,148,143,2023-03-17,2,4,Profesjonalny prowadzący,Zbyt ogólny,nie,Suscipit est explicabo laudantium. Neque ipsam tempora architecto consequatur quisquam delectus. Eum nobis ratione impedit maiores debitis harum minus.
124,124,76,2023-12-15,2,3,Dobrze przekazana wiedza,Zbyt ogólny,tak,Maiores nam aspernatur incidunt quas voluptatibus modi. Eum quis suscipit architecto laudantium.
125,24,79,2023-03-10,1,1,,Niejasne wyjaśnienia,nie,"Eveniet quis sequi officia tempora sapiente laborum aut. Fugit dolorum nesciunt alias placeat quaerat maxime.
Eligendi eligendi tempora voluptates."
126,96,167,2023-03-05,1,5,Świetnie zorganizowany,Zbyt ogólny,tak,"Praesentium iure velit praesentium iure necessitatibus.
Sequi et fugiat doloremque dolore sunt. Aliquid culpa ducimus inventore facere consequuntur."
127,160,158,,,,,,,
128,19,63,,,,,,,
129,97,161,2023-03-02,1,5,Dobrze przekazana wiedza,Brak interakcji,nie wiem,In quas eius occaecati voluptate. Odio aliquam veritatis ab aut repellendus quia. Ratione dolores fugiat natus laboriosam voluptatem tempora quibusdam. Dolores aperiam sit amet qui.
130,54,46,,,,,,,
131,35,42,2024-05-03,2,2,Inspirujący,Zbyt długi,tak,"Id voluptates provident dignissimos laboriosam earum. Placeat aliquam dolorem sunt ab ad hic.
Quia porro iste eveniet ducimus culpa quo. Eos ullam ea vitae assumenda temporibus assumenda."
132,44,37,2024-01-09,2,2,Dobrze przekazana wiedza,Zbyt długi,nie,"Eius earum earum ullam. Perferendis reprehenderit similique dolor velit repellat.
Autem debitis occaecati. Doloribus iste fuga. Similique maiores illum sint."
133,174,199,,,,,,,
134,121,115,,,,,,,
135,182,19,,,,,,,
136,119,195,2024-03-24,1,5,Bardzo pomocny,Słaba organizacja,nie wiem,Quidem quaerat deserunt voluptatem labore non exercitationem. Harum magni necessitatibus optio non perferendis. Consequatur dolorem perferendis ratione.
137,33,147,,,,,,,
138,67,159,2024-09-10,2,3,Inspirujący,Nieprzydatny materiał,nie,Autem ab ut autem nemo illo. Deleniti molestias quos tempore corporis quaerat corporis. Soluta velit accusantium velit.
139,71,158,,,,,,,
140,117,85,,,,,,,
141,146,83,2024-06-02,2,3,Profesjonalny prowadzący,Mało praktycznych przykładów,tak,"Sunt ab accusantium libero eveniet porro quisquam.
Distinctio tempora iure veniam officia consequuntur. Nam ex suscipit laborum odit ducimus."
142,119,90,2023-02-20,2,1,Świetnie zorganizowany,Niejasne wyjaśnienia,nie wiem,Ullam optio nesciunt ab nobis tenetur minus. Exercitationem tempore saepe illum. Ratione omnis tenetur.
143,52,144,,,,,,,
144,119,54,,,,,,,
145,81,60,2024-09-23,4,3,,Słaba organizacja,tak,"Eius quae odio eaque cum itaque dicta. Alias rem sit quibusdam debitis asperiores exercitationem.
Quam voluptatibus vero. Omnis quisquam ex mollitia tenetur. Explicabo est perspiciatis veniam vitae."
146,125,40,2023-06-11,5,3,Wartościowy materiał,Niejasne wyjaśnienia,nie,Possimus esse accusantium dicta explicabo modi. Error consequatur consequuntur saepe. Accusantium mollitia magnam aperiam repudiandae voluptatibus.
147,193,38,,,,,,,
148,30,140,2023-02-03,1,2,Praktyczne przykłady,Mało praktycznych przykładów,nie,"Quisquam ea amet. Dignissimos cupiditate unde.
Fuga saepe labore sapiente amet quasi sed ab. Officia consequuntur sit dolorem consequatur ab. Totam quia illo molestiae consectetur."
149,69,74,2024-01-26,1,4,Profesjonalny prowadzący,Brak interakcji,nie wiem,"Temporibus similique nesciunt natus minus saepe illo.
Quod animi exercitationem distinctio corrupti voluptas.
Id deleniti totam amet praesentium. Possimus quia reprehenderit consequatur eos fugit."
150,22,124,2024-09-10,4,5,,Słaba organizacja,tak,"Qui culpa libero laudantium quaerat. Eius earum vero itaque.
Quibusdam doloribus exercitationem ea temporibus error."
151,121,131,,,,,,,
152,10,199,,,,,,,
153,8,84,2023-09-18,3,3,Bardzo pomocny,Zbyt ogólny,nie wiem,Quaerat dolor illum esse. Animi tenetur ad iure non exercitationem. Quasi ut officiis dolorem iure asperiores. Earum rem dicta illum molestias repudiandae nostrum est.
154,109,84,,,,,,,
155,190,68,,,,,,,
156,57,113,,,,,,,
157,118,183,,,,,,,
158,104,61,2024-05-03,3,4,Wartościowy materiał,Niejasne wyjaśnienia,nie wiem,Esse dolorem voluptatem magnam ea. Perspiciatis ab non distinctio voluptate repellat aliquam. Minima praesentium velit accusantium est voluptate at.
159,165,187,2024-01-05,3,2,Bardzo pomocny,Zbyt ogólny,tak,Sapiente veniam quo ad aut voluptatibus nobis saepe. Sint deleniti error est ut impedit fugit.
160,151,32,2023-06-15,3,4,Praktyczne przykłady,,tak,Sint explicabo voluptate possimus aut non deserunt rerum. Rem amet deleniti similique esse iure dolore in. Dolorem officia dicta voluptas alias itaque est.
161,17,103,,,,,,,
162,93,133,2024-10-22,2,1,Bardzo pomocny,Niejasne wyjaśnienia,nie wiem,Debitis aspernatur totam velit. Tempora sed explicabo culpa consequatur voluptate ipsa. Reiciendis praesentium exercitationem facilis repellat. Nemo illo blanditiis accusamus quo minima.
163,31,96,,,,,,,
164,49,112,,,,,,,
165,32,188,,,,,,,
166,177,7,2024-01-10,3,3,,,nie,Fugiat dolorem nemo totam ipsum reprehenderit veniam. Quisquam quae similique commodi commodi enim fugit. Explicabo qui accusantium blanditiis voluptate exercitationem veritatis.
167,29,142,,,,,,,
168,163,51,2023-12-24,4,4,Dobrze przekazana wiedza,Brak interakcji,nie wiem,Minima commodi maxime eos vitae delectus possimus. Neque dicta tenetur sed enim possimus optio. Quae id alias voluptatibus.
169,167,18,2024-11-19,1,1,Profesjonalny prowadzący,Zbyt długi,tak,"Id accusantium saepe error. Hic ipsa culpa quisquam doloremque esse.
Aut quos illo provident reprehenderit."
170,26,77,2023-01-12,2,3,,Niejasne wyjaśnienia,nie wiem,Rem sunt vel quaerat. Labore voluptatum deleniti porro facere veniam animi distinctio.
171,80,156,,,,,,,
172,64,102,2023-09-19,3,3,,Niejasne wyjaśnienia,tak,Id laudantium tenetur asperiores nulla magnam voluptates.
173,35,199,,,,,,,
174,166,158,,,,,,,
175,167,5,,,,,,,
176,101,113,2023-11-08,1,3,Bardzo pomocny,,tak,Ea expedita placeat similique quisquam ex vero. Eligendi occaecati ab consectetur error ex facilis.
177,56,8,2023-06-22,2,2,Bardzo pomocny,Nieprzydatny materiał,nie wiem,"Culpa consectetur assumenda. Quisquam ducimus quae pariatur nam laborum.
Numquam natus a sit esse. Vel iusto pariatur aliquid. Reprehenderit cumque impedit at est maxime in."
178,122,200,,,,,,,
179,145,87,2023-10-12,2,5,Inspirujący,Zbyt ogólny,tak,"Necessitatibus sequi quia. Inventore dicta amet asperiores. Nihil quae eveniet similique quasi.
Eveniet quo cupiditate consectetur ipsam. Aspernatur tenetur laborum voluptatem id adipisci."
180,49,182,2024-05-27,5,2,,Nieprzydatny materiał,nie,Commodi cupiditate laborum aliquam ipsa doloremque. Ab modi minima iure ullam numquam aspernatur. Culpa exercitationem ratione rerum enim.
181,9,112,2023-03-01,2,4,Dobrze przekazana wiedza,Słaba organizacja,nie wiem,"Exercitationem ut eos veritatis aspernatur.
Earum temporibus reiciendis animi quia. Dolore earum totam consequatur nesciunt rerum in. Cupiditate odit cum corrupti provident suscipit tempora."
182,142,94,2023-11-27,4,3,Praktyczne przykłady,Nieprzydatny materiał,nie wiem,Odit impedit aliquid aperiam neque occaecati. Cupiditate asperiores dolorum assumenda odio. Molestiae distinctio dolor tempora vel sed adipisci.
183,140,164,2024-08-01,1,4,Inspirujący,Brak interakcji,tak,"Officiis tempora quod aut. Maxime voluptatibus iste accusamus nemo ipsum.
Explicabo exercitationem consectetur dignissimos id libero quisquam. Qui pariatur rem expedita. Ab assumenda quia."
184,52,161,,,,,,,
185,109,60,,,,,,,
186,179,175,,,,,,,
187,107,115,,,,,,,
188,114,46,2023-03-05,3,2,Profesjonalny prowadzący,Słaba organizacja,nie wiem,Doloribus sequi eos aut. Tempore voluptates molestiae. Officiis vel maxime cupiditate.
189,96,160,,,,,,,
190,85,137,,,,,,,
191,124,69,,,,,,,
192,42,108,,,,,,,
193,117,146,2023-12-24,4,4,Dobrze przekazana wiedza,Nieprzydatny materiał,nie wiem,"Nesciunt eius voluptatibus harum. Odio suscipit ad ipsa quas.
Error amet ratione quam. Aspernatur id aliquid nihil nobis. Reiciendis molestiae esse occaecati vitae reiciendis vero consequuntur."
194,154,1,,,,,,,
195,30,174,2024-03-28,4,2,Praktyczne przykłady,Mało praktycznych przykładów,tak,"Deleniti reiciendis debitis. Animi at minima quae in qui error. Amet praesentium vero facilis quam.
Quo reiciendis animi eos error. Architecto sunt accusantium nobis ipsum libero. Ipsa vitae placeat."
196,44,46,,,,,,,
197,30,44,2023-12-18,1,1,Świetnie zorganizowany,Słaba organizacja,nie wiem,"Ea maiores quibusdam culpa nobis quae vitae.
Laudantium esse eos corporis nostrum commodi sint. Ipsum possimus ratione ea in nobis ab. Culpa delectus cum sed corrupti animi inventore."
198,157,23,,,,,,,
199,127,160,2024-02-25,4,1,Wartościowy materiał,Niejasne wyjaśnienia,nie wiem,Non architecto dolore iste. Asperiores ipsam quia autem ipsa blanditiis.
200,78,182,,,,,,,
201,159,41,,,,,,,
202,171,173,,,,,,,
203,90,186,2023-01-10,1,2,Bardzo pomocny,Brak interakcji,nie wiem,"Beatae officia saepe alias excepturi quo. Iste necessitatibus exercitationem porro.
Earum perferendis enim dolorem. Impedit consectetur esse illo minus illo maiores veritatis."
204,100,91,2023-03-31,5,1,Świetnie zorganizowany,Zbyt ogólny,tak,"Earum ipsam in sunt vero. Minus itaque distinctio quibusdam.
Tempore ipsum veniam ea dolorem. Modi pariatur molestias nesciunt tenetur quibusdam."
205,153,19,2023-06-03,1,3,Praktyczne przykłady,,tak,"Deserunt ex sunt natus asperiores. Facilis possimus ipsa alias.
Iusto minima reiciendis. Vitae tempore illo molestiae. Voluptatem earum blanditiis quibusdam."
206,166,145,2022-12-26,1,1,Świetnie zorganizowany,Brak interakcji,nie wiem,"Corporis impedit cum nulla. Eos illo sint illum dolore.
Eaque praesentium minima quas maxime dolores. Cumque neque id mollitia doloribus."
207,190,86,,,,,,,
208,122,25,2023-11-24,4,1,Świetnie zorganizowany,Zbyt długi,nie,"Officiis quae aut deleniti occaecati eum molestiae veritatis.
Iste quia consequatur exercitationem nulla pariatur. Cumque numquam molestiae dolorem quia ullam similique maxime."
209,64,107,2023-08-02,5,5,Inspirujący,Zbyt długi,nie wiem,"Suscipit animi ex veniam quidem sit. Quaerat nobis aliquam laboriosam quisquam tempore.
Soluta doloremque modi placeat veritatis neque eveniet voluptate. Assumenda culpa nemo dignissimos."
210,31,119,2024-03-16,5,4,Dobrze przekazana wiedza,Zbyt ogólny,nie,Libero quasi veritatis amet magnam. Et eius facere asperiores cumque. Dolore porro tempore perferendis beatae.
211,104,85,,,,,,,
212,36,137,,,,,,,
213,88,194,,,,,,,
214,38,194,,,,,,,
215,168,74,,,,,,,
216,164,140,2024-08-25,5,3,,Niejasne wyjaśnienia,tak,Labore omnis laboriosam sapiente aperiam. Praesentium aliquam porro itaque minus explicabo fugit.
217,183,32,2023-02-21,2,1,Bardzo pomocny,Zbyt ogólny,nie,Quod id quis repellendus culpa. Facilis maxime quod ad a. Deleniti ab voluptates atque ratione.
218,22,9,,,,,,,
219,33,31,2023-12-17,3,2,Profesjonalny prowadzący,Niejasne wyjaśnienia,nie wiem,Facere minima dicta libero illum voluptate autem. Consequuntur in error totam cupiditate fuga.
220,152,194,2023-10-15,1,1,Świetnie zorganizowany,Brak interakcji,tak,"Error sunt culpa minus. Quasi fuga excepturi nobis aperiam debitis.
Vel ut explicabo non tenetur rerum porro illo. Illum nesciunt atque pariatur natus. Doloremque accusamus illo nisi amet quisquam."
221,100,97,,,,,,,
222,118,11,2024-12-16,4,1,,Zbyt długi,nie wiem,"Magni quia perferendis rem. Beatae quo quos magnam accusantium.
Iusto rerum accusamus aliquid nam. Quas placeat repellat consectetur. Eum hic nulla exercitationem nostrum dolorem neque recusandae."
223,162,71,,,,,,,
224,191,110,,,,,,,
225,152,30,,,,,,,
226,85,181,,,,,,,
227,179,86,,,,,,,
228,50,73,,,,,,,
229,122,169,2024-06-30,5,5,Dobrze przekazana wiedza,Niejasne wyjaśnienia,nie,Ut molestias voluptatibus illo deleniti amet. Tempore ducimus adipisci quae asperiores voluptas maxime. Minus autem magni.
230,50,52,2023-01-07,1,2,Świetnie zorganizowany,Niejasne wyjaśnienia,nie wiem,Vel quod necessitatibus perspiciatis beatae nemo harum. Iusto natus harum fuga.
231,20,132,,,,,,,
232,69,39,,,,,,,
233,33,100,2024-06-29,5,5,Bardzo pomocny,Niejasne wyjaśnienia,nie wiem,Dolorum quo sit praesentium doloribus error expedita.
234,89,11,,,,,,,
235,20,173,2022-12-24,2,3,Dobrze przekazana wiedza,Brak interakcji,tak,"Nisi eveniet ut officia impedit in. Atque deserunt doloremque unde.
Veritatis sequi saepe saepe veniam aspernatur expedita. Praesentium aspernatur veniam magni."
236,105,24,2024-10-27,1,2,Świetnie zorganizowany,Mało praktycznych przykładów,nie,Aliquam ea vel deserunt fugiat. Quia ducimus quasi sint ipsam corporis.
237,71,167,2024-06-16,3,4,Praktyczne przykłady,Zbyt ogólny,tak,Magnam quibusdam in. Voluptates dolorem doloremque laudantium consectetur nobis fugiat eveniet.
238,35,121,2023-12-15,3,1,Bardzo pomocny,,nie wiem,Magnam aut voluptatem quas est sapiente. Neque pariatur totam dolore cumque tempora commodi. Placeat repellendus possimus aspernatur iusto dignissimos cumque fugiat.
239,33,74,,,,,,,
240,131,52,,,,,,,
